timestamp,x,y,z,roll,pitch,yaw
0.6738741,-3.641784,-2.021539,61.09125,0.0084753764827658,-0.0628608533800063,0.0012296758399826
0.6842349999999999,-3.703384,-2.049159,62.00632,0.0142181548101178,-0.0639690913763859,5.034397575069612e-05
0.6945962999999999,-3.776035,-2.078109,62.91678,0.0137877957794226,-0.0651688917527983,-0.0051033523734105
0.7049705,-3.84394,-2.112094,63.81519,0.0110892035398113,-0.0659781369728333,-0.0082242864536578
0.7153323,-3.912602,-2.145353,64.69786,0.009522656094905,-0.0673093079421058,-0.0108956193292594
0.7256934,-3.978228,-2.173835,65.56672,0.0104236734432861,-0.0685424886249592,-0.0110596948315668
0.7360549,-4.046625,-2.201409,66.42163,0.0096502828897219,-0.0701621642759651,-0.0125128486165462
0.7464166999999999,-4.114442,-2.230822,67.26455,0.0091041234732281,-0.0716387436619807,-0.0138363920243217
0.7567786,-4.179994,-2.258366,68.09328,0.0080842655842198,-0.0732632484970696,-0.0135602892432592
0.7671395999999999,-4.244856,-2.28331,68.90994,0.0073373672983911,-0.0747192515140111,-0.013114533524214
0.7775144,-4.313021,-2.307845,69.71424,0.0052918555455299,-0.0760961280928103,-0.0153025965709761
0.7878754,-4.381935,-2.329476,70.50799,0.0007533341918355,-0.0772412769120851,-0.0168307339757665
0.7982492999999999,-4.44551,-2.355391,71.28437,-0.0007795288055819,-0.0791054031046791,-0.0192282519274709
0.8086111,-4.514875,-2.382091,72.03735,0.002726069409804,-0.0806523645684038,-0.0225450163636073
0.8189849,-4.58021,-2.409731,72.76791,0.010378812369097,-0.0818723976163529,-0.023692299220888
0.829347,-4.644343,-2.432982,73.48065,0.0160682628848932,-0.0834547183882761,-0.0229938869057159
0.8397102000000001,-4.709494,-2.459523,74.17539,0.0183085661881856,-0.0838317989393477,-0.0239057825431541
0.8500847,-4.77573,-2.490277,74.85147,0.0150807939815869,-0.0845670173304233,-0.0260876042035321
0.8604438,-4.837515,-2.525955,75.50744,0.0117107352699146,-0.0858390400591719,-0.0270783582379236
0.8708175,-4.891889,-2.556654,76.13828,0.0146357589572177,-0.0872179597491162,-0.0241900463822348
0.8811795,-4.937677,-2.585469,76.7501,0.0188918646799616,-0.0874201793671141,-0.0166883410540993
0.8915403,-4.985837,-2.616742,77.34409,0.0242702563230104,-0.0867232996712554,-0.01254688628387
0.9019162,-5.039038,-2.646048,77.92534,0.0249245568556444,-0.0837180010973841,-0.0142001991655406
0.912289,-5.092732,-2.675699,78.49464,0.0221324989140368,-0.0796653732294967,-0.019473395430615
0.9226512,-5.133801,-2.70184,79.04953,0.0188881745774612,-0.0751864022992057,-0.0180711659160272
0.9330247,-5.159772,-2.729207,79.5923,0.014557761800898,-0.0700138344849325,-0.0131904376508181
0.9433986000000001,-5.183357,-2.7568,80.12304,0.0098245236673107,-0.0622992963935356,-0.0084999273358467
0.9537749,-5.208269,-2.780022,80.63455,0.0106685141452133,-0.0518021480851782,-0.0112393846227149
0.9641586999999999,-5.235209,-2.801727,81.13538,0.011197180946363,-0.0368433538249373,-0.016661812622052
0.9745342000000001,-5.248892,-2.822088,81.62286,0.0105962005544925,-0.0189535568751642,-0.0215729877053451
0.9849228999999999,-5.236828,-2.839863,82.09701,0.0099088669667842,0.0025926810970278,-0.0199101000208235
0.9953059,-5.207469,-2.859306,82.55594,0.0087697172984495,0.0279057228037407,-0.0159468820091014
1.005693,-5.163543,-2.878004,83.00846,0.0070473357064608,0.0568626000435588,-0.0143253993647425
1.016083,-5.10562,-2.895751,83.45454,0.0053284826580937,0.0893877242852858,-0.0137257269775364
1.0264659999999999,-5.02956,-2.911918,83.8853,0.0043134572704526,0.1258681146632112,-0.0133535646826155
1.036867,-4.934649,-2.926167,84.31338,0.0041295996328389,0.1670718565247919,-0.0132112740428172
1.047264,-4.817297,-2.942364,84.72869,0.0039065331817516,0.2120917830202557,-0.0126459482691643
1.057663,-4.680938,-2.961855,85.1182,0.0047979668572683,0.2608469023809214,-0.014126814168347
1.0680619999999998,-4.519193,-2.980545,85.50171,0.0070870062796959,0.3148872877282853,-0.0138819830484541
1.0784610000000001,-4.336344,-2.995233,85.85373,0.008861578244335,0.3723961130882911,-0.0127695159239323
1.088875,-4.130089,-3.006846,86.20001,0.0104146683606188,0.4330345934220752,-0.0120577039007359
1.099272,-3.903866,-3.018353,86.52588,0.0127552990179554,0.4960500543483319,-0.0104563339443464
1.1096590000000002,-3.65638,-3.030941,86.8121,0.016600389119517,0.5604495693433016,-0.0058120673361835
1.120057,-3.393066,-3.048142,87.09558,0.0186430946895036,0.6246692617396836,-0.0031003763320956
1.130431,-3.115393,-3.063358,87.34503,0.0189527959716909,0.6883518576429939,-9.925738388990688e-05
1.1408179999999999,-2.817803,-3.074584,87.59401,0.0162290559596854,0.7514737660473552,-0.0003115829911837
1.151192,-2.508137,-3.08446,87.8201,0.0170829846604879,0.8135676430256948,0.0023907411799553
1.161553,-2.182602,-3.093149,88.00813,0.0230081056169464,0.8742311164967731,0.0090427043277396
1.171927,-1.847638,-3.103538,88.18799,0.033893156364129,0.9319809904707864,0.0217954952054627
1.182277,-1.511055,-3.116572,88.34349,0.0357605581838175,0.987486656191658,0.0230179862106285
1.192638,-1.165582,-3.127427,88.50204,0.0318039887988466,1.041901842519759,0.0177086632580227
1.2029999999999998,-0.8110714,-3.138031,88.64159,0.0342330560364163,1.0923724666102572,0.0189086201175175
1.213361,-0.4500223,-3.146259,88.74795,0.0516507144594429,1.1382781621489038,0.037272039051761
1.22371,-0.07268361,-3.150458,88.83995,0.0914715673760805,1.1788951461782529,0.0831913082077549
1.23406,0.3020916,-3.156586,88.93047,0.1130175382693019,1.215200034217056,0.1083405064971818
1.244411,0.676345,-3.166835,89.02315,0.1217567650656322,1.2493784203969571,0.1145750968304035
1.254767,1.050891,-3.185174,89.12503,0.100628526394253,1.2824102967718378,0.0877432344484774
1.265107,1.434583,-3.205997,89.21056,0.0924747912683499,1.3120648138729163,0.0761384266129737
1.275469,1.83291,-3.222114,89.27715,0.1083205246237951,1.337880115920484,0.0902694486275031
1.285806,2.240743,-3.234217,89.3295,0.151195305948339,1.3607020259975076,0.1321039445598019
1.296167,2.66275,-3.232193,89.3721,0.2174351943168275,1.3791161781874854,0.1918057704862996
1.3065200000000001,3.089762,-3.233114,89.41899,0.2615294670609601,1.3977721496146551,0.2280323670366041
1.316877,3.53677,-3.247013,89.47222,0.2735058850134237,1.4156522560738507,0.2392910738559827
1.327235,4.002128,-3.269703,89.52059,0.2766651062723833,1.431434237635481,0.2479694958904925
1.337588,4.475771,-3.292077,89.55606,0.3036807850734669,1.4456078367482008,0.2789879706694404
1.34795,4.962461,-3.311658,89.58341,0.3553100010718439,1.4577094500352454,0.333051373616525
1.358311,5.460049,-3.327578,89.60332,0.4284772441642148,1.467346165414034,0.4073335967559614
1.3686719999999999,5.974572,-3.344693,89.62101,0.5048104566699668,1.4752124173619756,0.4831457358526406
1.379034,6.504623,-3.36274,89.63826,0.5718014619613695,1.4814202055376289,0.5496258736076612
1.389395,7.050381,-3.379767,89.65473,0.6270808041929803,1.4854637120181526,0.6047709593834046
1.399767,7.614093,-3.394968,89.67153,0.6840049319305448,1.4892260432895088,0.6606450102356056
1.41013,8.197957,-3.409306,89.68785,0.7396932595554289,1.4938048988002643,0.7155167128589134
1.4204919999999999,8.800912,-3.4262,89.70167,0.8049690966430181,1.4955350471537878,0.7808821521735317
1.430854,9.42023,-3.442284,89.70786,0.854086256294132,1.4966776247962543,0.8302484541810253
1.441227,10.05978,-3.460292,89.71666,0.8992281024273766,1.498125179144405,0.8758428070614946
1.451589,10.71458,-3.477648,89.71954,0.9464378441227054,1.498898996016182,0.9237256808359428
1.4619680000000002,11.38837,-3.495197,89.72145,0.996829035941222,1.4958170731994311,0.974416409378939
1.472326,12.07462,-3.511618,89.72018,1.022986268577274,1.4923751062603752,1.0008490414662443
1.482686,12.7819,-3.529809,89.72729,1.0161582419106556,1.4898238930956191,0.9940884090847392
1.493048,13.50501,-3.549541,89.73868,1.000071822848622,1.4860219293706836,0.9776037788679413
1.5034100000000001,14.24395,-3.570045,89.75239,0.9694949392493069,1.4832465974725029,0.947024187434372
1.513784,15.0026,-3.595307,89.77631,0.943049233994806,1.4798571859188967,0.9222911782925776
1.524145,15.77368,-3.621398,89.80526,0.908146044289782,1.477538948971607,0.8887586704228
1.534508,16.56055,-3.645849,89.84339,0.8546819580113706,1.4770828221123575,0.8374010008402576
1.544881,17.35473,-3.669719,89.88363,0.8156141347171567,1.475126429577323,0.7993279406009816
1.555255,18.15651,-3.696455,89.92948,0.7687875457120559,1.474050539094987,0.7516192664756693
1.565617,18.95996,-3.726996,89.97884,0.7333279539425863,1.4729546369513566,0.7127428497380434
1.57599,19.76819,-3.758629,90.03338,0.6864030904775756,1.4755645863774665,0.6597031478885558
1.586364,20.58193,-3.789412,90.08278,0.6697988864236311,1.4774606372337122,0.6401361233452958
1.596739,21.39947,-3.828201,90.13241,0.6484709217237502,1.4788809356561838,0.6188142007438618
1.607102,22.21735,-3.869642,90.18269,0.6218616337584514,1.4806935422696943,0.5949524442271078
1.617474,23.03432,-3.908789,90.22769,0.6303461182725528,1.480312540659495,0.6040199354450969
1.627845,23.85148,-3.948711,90.27374,0.6073607588576053,1.4815101422539445,0.5822317622492301
1.6382090000000002,24.6666,-3.991884,90.31732,0.593606285533374,1.482749086301157,0.5685075935582671
1.648571,25.47837,-4.031552,90.365,0.569612284966392,1.4840713485314163,0.5437514708475106
1.658933,26.2888,-4.070675,90.41153,0.5488593430103904,1.4867927843073314,0.5218725004266023
1.6693090000000002,27.10009,-4.110043,90.45782,0.5354682162931752,1.4906590034809826,0.5085532866166951
1.679668,27.90992,-4.149285,90.49922,0.5296973286143648,1.4954397050432062,0.5042628244475227
1.690043,28.7218,-4.189372,90.53737,0.5358455428879203,1.5008411800332215,0.5130781714651284
1.7004190000000001,29.53344,-4.227712,90.56802,0.5539972679242074,1.507394530665108,0.5337738588245212
1.71079,30.34032,-4.26442,90.58889,0.6137770134889465,1.5140617948027892,0.5937045897476892
1.7211649999999998,31.14204,-4.298961,90.60259,0.7064403357478046,1.5214782831325548,0.685489104627934
1.7315390000000002,31.94324,-4.332533,90.60409,0.8692732998248484,1.5283657537049518,0.8476948566806604
1.7419149999999999,32.74069,-4.3668,90.59833,1.0959483201310276,1.5333179318623231,1.0754142596774934
1.7522870000000002,33.53267,-4.400925,90.58651,1.3751143000668975,1.5380608259460362,1.356257024120478
1.762648,34.32424,-4.430514,90.56241,1.7143742142754614,1.5371473509734486,1.696377047409006
1.7730219999999999,35.11039,-4.460151,90.52962,2.0152948898283296,1.5336680994333023,1.997465941606136
1.7833839999999999,35.88915,-4.490465,90.49003,2.250742000367897,1.5276850155490145,2.2324598438705565
1.793746,36.66363,-4.51981,90.44253,2.424824927986111,1.5205074065292083,2.405584133562342
1.80412,37.43083,-4.548257,90.38673,2.5332984513825685,1.5119360587388997,2.513207776720697
1.814482,38.18958,-4.577147,90.32361,2.606854402551866,1.5034452535956624,2.5861853533211767
1.8248550000000001,38.94049,-4.607065,90.25165,2.666341368437408,1.4947263780420048,2.645416798285224
1.835217,39.68363,-4.635152,90.17629,2.713512241582958,1.485915917001878,2.6926582232938454
1.8455929999999998,40.41876,-4.66402,90.09176,2.7391571804530463,1.477427098503303,2.718733369122763
1.855957,41.14574,-4.69221,90.0029,2.753135562864101,1.4699641581669671,2.734211958158845
1.8663260000000002,41.86324,-4.72176,89.91031,2.746871933766502,1.463880573178299,2.729637667384032
1.8766880000000001,42.57483,-4.746579,89.81611,2.733795318072678,1.4590066174167098,2.7185617805220392
1.887049,43.27463,-4.770015,89.72399,2.7287738027231367,1.4556537816799588,2.714927879832865
1.897411,43.95946,-4.793116,89.63442,2.730689126984496,1.4537685492177514,2.7176346464519474
1.907772,44.63116,-4.815263,89.54649,2.7309214747269666,1.452681775592593,2.7177943369918283
1.9181409999999999,45.28497,-4.83706,89.46022,2.7214024368234,1.4529422213958316,2.7071108565151114
1.928502,45.9228,-4.858683,89.37856,2.7037948501727658,1.4549136061905532,2.6882389580730184
1.938868,46.54259,-4.880596,89.3065,2.6849442438611417,1.4593448354056742,2.668491442489485
1.9492239999999998,47.14397,-4.902936,89.24451,2.659337247873643,1.4662836647227908,2.6421815016015184
1.95958,47.72631,-4.926346,89.19325,2.6142430867796893,1.4763087581159322,2.596567514878208
1.969941,48.28879,-4.950044,89.1528,2.5353428569170253,1.4878857899529463,2.517254015921377
1.980291,48.83147,-4.973119,89.12695,2.412443367405517,1.5014951089572532,2.392753004704714
1.990652,49.36647,-5.001409,89.12113,2.1751467663996427,1.5161280127589525,2.152325720520735
2.001002,49.89376,-5.029978,89.13018,1.73425741481737,1.5267763331714137,1.7078598742279936
2.0113499999999997,50.4167,-5.056479,89.14842,1.1189728628515876,1.5240257278075964,1.0902681650430075
2.0217140000000002,50.93941,-5.083698,89.19154,0.6575424009716291,1.503661765181651,0.6284491003903115
2.0320609999999997,51.45679,-5.111122,89.25586,0.4208807291398834,1.4714179714781777,0.393449303053385
2.04241,51.96384,-5.139956,89.33556,0.2878742733892879,1.4327934606752253,0.2631790128913771
2.052747,52.46407,-5.168307,89.45093,0.2029497175747808,1.3897575743315969,0.1822858222326896
2.0630960000000003,52.95984,-5.197886,89.59271,0.1419673931286682,1.3425399484126772,0.1241986038798378
2.073444,53.43056,-5.228395,89.75037,0.1027188359286416,1.2913610428863889,0.0861374029116471
2.083796,53.88945,-5.254058,89.94526,0.0832715789593636,1.235297298487604,0.0662528429471668
2.094151,54.33154,-5.281038,90.16419,0.0796921495286909,1.174188108654978,0.0606728663951883
2.104502,54.73889,-5.307765,90.3886,0.0760753297779312,1.10961458303807,0.0523092258687566
2.114837,55.13319,-5.33687,90.66097,0.0767144596032254,1.0428891363638917,0.0470462134175017
2.12519,55.49149,-5.362113,90.9416,0.0689598676767256,0.975370654526102,0.0335769475380959
2.1355440000000003,55.83593,-5.389737,91.27112,0.0624317575834936,0.907408590731634,0.0223650361000892
2.1459,56.15845,-5.418165,91.6203,0.0597960519341953,0.8389882050606139,0.0166061950307112
2.156272,56.44855,-5.448053,91.96615,0.0569388648695538,0.7711732019926809,0.0134193601676451
2.166636,56.72244,-5.479109,92.35602,0.0489864359857543,0.704015242673171,0.0090567523738026
2.17701,56.96793,-5.510534,92.76492,0.0399950827930864,0.6369958440229229,0.0057997774444613
2.187395,57.17528,-5.539453,93.17127,0.0319957226100531,0.5719302594193811,0.0020217250059945
2.197771,57.37005,-5.564449,93.61062,0.0239553515290981,0.5104052772714724,-0.0005170281949335
2.208144,57.53992,-5.590987,94.0612,0.0163927315015387,0.4541189586336274,-0.0052939304222053
2.218531,57.68438,-5.612666,94.50798,0.0118504486549265,0.4035025672663592,-0.0093835670544592
2.228917,57.81242,-5.628018,94.9816,0.0061362741802281,0.3608738174408579,-0.0179279828270473
2.2393170000000002,57.9272,-5.638494,95.44688,0.0065628864605919,0.3236297061778592,-0.0225906731186397
2.2497160000000003,58.04176,-5.648502,95.92488,0.0069552679264466,0.2913077283214242,-0.0250381356389266
2.260129,58.16224,-5.661977,96.40217,0.0091384988114211,0.2678151383432072,-0.0188840869435696
2.270551,58.27731,-5.680139,96.88437,0.009322662652673,0.2512943898898592,-0.0159256572634098
2.280964,58.38327,-5.692607,97.38035,0.0088189083950598,0.2384423487752422,-0.0201976316921949
2.291366,58.48694,-5.69871,97.88806,0.007271794881622,0.2285522903466275,-0.0261047089328904
2.301761,58.58946,-5.712881,98.40345,0.0070817079408013,0.2226100768248557,-0.0333186736540214
2.312172,58.69673,-5.73231,98.9283,0.0097316035992091,0.2197761153659236,-0.039193569068566
2.322571,58.81399,-5.756138,99.46087,0.0114453560445474,0.2190523647587801,-0.0404377706040102
2.33297,58.94036,-5.778487,100.0024,0.0146872860199851,0.2214389686493989,-0.0388595026152631
2.3433599999999997,59.07451,-5.797891,100.5505,0.0224146474250029,0.2256521323424234,-0.0352556551927092
2.3537559999999997,59.20976,-5.818562,101.1106,0.0277925641871034,0.2298866995358521,-0.0338371628762076
2.364143,59.34323,-5.84477,101.6926,0.0256318623232141,0.2345155710267372,-0.0390097446927142
2.3745190000000003,59.47979,-5.872668,102.2853,0.0206046580255225,0.2402984867443041,-0.0435722801346804
2.384899,59.63546,-5.900971,102.8883,0.0164434826284027,0.245109100608637,-0.0414411565623242
2.3952649999999998,59.7988,-5.928075,103.4998,0.0112881612480424,0.2487892034576631,-0.0380910003532166
2.405642,59.96454,-5.953554,104.1244,0.0068554323009871,0.2522640984617272,-0.036469108688598
2.416001,60.13424,-5.97519,104.7544,0.0069187186173744,0.255359584828442,-0.0320051647965612
2.426396,60.30914,-5.99825,105.3923,0.010703343027756,0.2558814151046507,-0.0274176983248781
2.4367270000000003,60.48079,-6.023068,106.0354,0.0174848918027009,0.2554955374717693,-0.0249467265237383
2.4471,60.64973,-6.049018,106.6923,0.02542047381331,0.2547692420989662,-0.0246963609086557
2.457456,60.81912,-6.075562,107.3637,0.0293529408032575,0.252526175572844,-0.0275432344607643
2.46781,60.9951,-6.103151,108.0547,0.0251647046536757,0.249958186067243,-0.0271832940297554
2.478183,61.17722,-6.135437,108.7607,0.0185333772579628,0.2481898101997841,-0.0242341445997413
2.488547,61.35508,-6.168814,109.4778,0.0111212396673492,0.2456160009759462,-0.02641368275333
2.498913,61.52759,-6.198021,110.2002,0.0110493825256115,0.243777345059901,-0.0297169302170566
2.509267,61.69627,-6.225332,110.9295,0.0144543745827998,0.2420114391391048,-0.0350034622453607
2.519632,61.87414,-6.252301,111.6692,0.0200192734003427,0.2382318824236389,-0.0347472576619177
2.52999,62.05312,-6.282018,112.4214,0.023535476904988,0.2340564108576961,-0.0332317265411779
2.540364,62.23417,-6.31524,113.1891,0.0224289428313418,0.2301709122336874,-0.0316282295687701
2.550725,62.41758,-6.351409,113.9649,0.0219642925395639,0.2264505345438201,-0.0274355159617146
2.5610880000000003,62.60024,-6.387404,114.7551,0.0192238560775719,0.2245643800144732,-0.0265534526396706
2.571463,62.78483,-6.419328,115.5643,0.0171387569221579,0.2229184490957607,-0.0239859900435071
2.581822,62.97372,-6.450506,116.3732,0.0170383928703483,0.2221731562586675,-0.0187274380554414
2.5921980000000002,63.15739,-6.483943,117.1926,0.01536703817846,0.2215221528571855,-0.0196844364087567
2.602568,63.33463,-6.517585,118.0121,0.0163233753270239,0.2221796248166254,-0.0243544980588997
2.612923,63.51246,-6.551031,118.8364,0.0182513408773876,0.2229128351246829,-0.0300496972606845
2.6232990000000003,63.6913,-6.583319,119.6659,0.0180471172905991,0.223797910115846,-0.0378147038510419
2.633655,63.87033,-6.619743,120.5026,0.0155351326931059,0.2266692522480635,-0.0453792924201132
2.644034,64.05736,-6.658079,121.3427,0.0119468135367842,0.2299863360100711,-0.0490313446062211
2.6544049999999997,64.25325,-6.695256,122.1809,0.0123317121047101,0.2325078285548278,-0.0493732405951732
2.6647670000000003,64.44981,-6.728166,123.0215,0.015840610337689,0.2345751019351345,-0.0483599445559939
2.6751259999999997,64.65586,-6.752867,123.8767,0.0164793273666305,0.2354002324738986,-0.0408391257314601
2.6854880000000003,64.8645,-6.784235,124.7241,0.0184381775950975,0.2355961847565073,-0.033737360758806
2.69585,65.06629,-6.818192,125.5712,0.018684141458954,0.2370931614402336,-0.0323589442969078
2.706223,65.26209,-6.849345,126.4226,0.0160671497286267,0.2382212024246508,-0.0362631843413661
2.716587,65.45904,-6.878751,127.2746,0.0099820253830604,0.2391841871925519,-0.038942305086289
2.726947,65.65809,-6.913045,128.1205,0.0030882209116374,0.2402415358922069,-0.043962288598751
2.737323,65.86477,-6.955017,128.941,0.0092134057452077,0.2415202920706993,-0.0421252810430248
2.747687,66.08066,-7.000709,129.7485,0.0248118760589157,0.241844839440702,-0.0351553911344768
2.758044,66.29836,-7.046839,130.5573,0.03665000860397,0.241261060463517,-0.028615848005308
2.768407,66.51051,-7.092137,131.3828,0.0313592282708171,0.2403428289308276,-0.0281851540257493
2.77877,66.72265,-7.134533,132.2254,0.0090361577896285,0.2390733536169573,-0.02727564511823
2.789128,66.93208,-7.177765,133.0601,-0.0099740537819264,0.2377867204126087,-0.0282705750336632
2.79951,67.13546,-7.203471,133.8675,-0.0035361493091952,0.2371931496777313,-0.0296689095954209
2.809865,67.33397,-7.221705,134.6626,0.0113555570284413,0.2360839734156172,-0.0341596009492324
2.8202279999999997,67.53946,-7.240417,135.4599,0.0209415230442255,0.2350087567786691,-0.0331222437166656
2.830587,67.74822,-7.275568,136.2625,0.0230139606947301,0.2329536754655083,-0.0286226138419573
2.840963,67.9399,-7.307651,137.0723,0.0194489253855127,0.2301982715525856,-0.0291747028690574
2.851323,68.12659,-7.329594,137.8726,0.0212755938696151,0.2266826609740788,-0.0284000263363207
